Text,Label
US intelligence and national security agencies assess Chinas state-sponsored cyber activities as presenting one of the largest and most dynamic threats to US government and civilian networks.,0
"The Office of the Director of National Intelligence considers Russia a significant threat given its focus on critical infrastructure, including underwater cables and industrial control systems, in the US and in allies and partner countries.",0
36 Use of ransomware is on the rise as well and will continue increasing in 2023.,0
"Australia will lead a global ransomware task force starting in January 2023 to develop safeguards for advanced economies, but the benefits of such a task force will not be immediate.",0
Terrorism Our panel of experts believe that the risk of terrorism is unchanged from 2022.,0
"They cite the absence of charismatic leaders and the lack of command and control under which terror groups could operate from the Middle East, including in Afghanistan.",0
"With limited state sponsorship, terror groups cannot get adequate funding to organize and pull off major terrorist acts in the West.",0
General Sir Nick has warned that there is a real possibility of terrorism being exported on the back of migration from Africa.,0
"The assessment of the Combating Terrorism Center at West Point is that the threat of terrorism from Africa and the Middle East is more local and cross-border within the region than global, with Africa emerging as the worlds leading terrorism hotspot. 37 COVID-19 COVID-19 risks in advanced economies are unchanged from last year.",0
"A new omicron subvariant, XBB1.5, has become the dominant variant in the US Northeast and could be responsible for the current surge.",0
"However, holiday travel and the winter may also be contributing to the surge.",0
This variant appeared in Singapore in the fall.,0
The new variant has been described as immune-evasive: the virus is less likely to be neutralized by antibodies from prior infection or vaccines.,0
"According to Dr. David Ho, professor of microbiology and immunology at Columbia University, the level of immune evasion is alarming. 38 Our COVID-19 advisor, Dr. Luciana Borio, former director for medical and biodefense preparedness at the US National Security Council, believes that the new variant will cause many more infections, but that T cells from prior infections and vaccinations will limit serious disease and hospitalizations for most people.",0
Cyberattacks remain a major threat from state and non-state actors.,0
 47 Outlook Investment Strategy Group China is going through its massive first wave of COVID since the initial controlled surge in Wuhan in 2020.,0
"According to reports in the Financial Times , Sun Yang, a deputy director at the Chinese Center for Disease Control and Prevention (CDC), estimated that about 250 million peopleor 18% of Chinas populationwere infected by COVID-19 in the first 20 days of December 2022.",0
"39 Wu Zunyou, chief epidemiologist at the Chinese CDC, has suggested China will face three waves: the present one, a second one following the travel of hundreds of millions of people for the Lunar New Year starting on January 21, 2023, and a third one from late February to mid-March when people return to work from the New Year holidays.",0
40 The University of Washingtons Institute for Health Metrics and Evaluation has estimated that China could see as many as 1 million COVID- related deaths.,0
41 Dr. Borio believes that the focus on variants emerging from Chinas abandonment of its zero- COVID policy is understandable but not fully justified.,0
"While Chinas removal of all COVID restrictions, including travel restrictions inside and outside China, may increase COVID infections outside China, we do not expect the risks to meaningfully affect the financial markets.",0
"US Debt Ceiling David Mericle and Alec Phillips, our colleagues in Goldman Sachs Global Investment Research, have highlighted raising the debt ceiling in 2023 as a significant risk to equity and bond markets.",0
The debt ceiling limits how much debt the Treasury can issue to fund the US government and meet its coupon and principal payment obligations.,1
"The US is expected to reach its debt limit by August 2023, but it may be as late as October.",0
"Mericle and Phillips suggest that the political and fiscal conditions this year will be similar to the conditions in 1995 and 2011, when the US had to raise the debt limit and the process was extremely disruptive. 42 In both those periods, a sitting Democratic president faced a Republican House which had won the majority after the midterm election, and federal debt as a share of GDP had increased at a more rapid pace.",0
The debt limit standoffs between Republicans and Democrats led to increased market volatility in both periods.,0
"Prices of Treasury securities with maturities around the date of the debt ceiling dropped, and worries about a default increased.",0
Mericle and Phillips point out that the process to elect a speaker of the House provides some insight into how the debt ceiling negotiations may transpire.,0
We conclude that there is no shortage of risks that could derail our economic and financial market outlook.,0
China is going through its massive first wave of COVID since the initial controlled surge in Wuhan in 2020.,0
" 48 Goldman Sachs january 2023 Key Takeaways While we are facing a period of heightened uncertainty after a tumultuous 2022, we believe our two primary investment themes remain valid: US Preeminence and Staying Invested.",0
US Preeminence leads us to overweight US assets in our strategic asset allocation.,0
Staying Invested drives our recommendation that clients maintain their strategic asset allocation; that recommendation will change if we develop high conviction that a recession is imminent and not already discounted by the market.,0
"Currently, we do not have high conviction that a recession is imminent and one has already been partially discounted by the equity market decline.",0
The key takeaways from our 2023 Outlook are as follows: Below-Trend Growth: We expect global economic growth to slow to below-trend levels.,0
"We believe the US will have modest growth; the Eurozone, the UK and Russia will be in recession; and that Japan will be an exception with above-trend growth.",0
"Large emerging market countries will grow below trend at mid-single-digit growth levels, in our view.",0
"We estimate Chinas post-COVID recovery will reach 4.9%, just above trend levels of 44.5%.",0
 Monetary Policy Tightening: We believe that most major central banks will continue tightening monetary policy but at a more modest pace than in 2022.,0
China will be a key exception as the leadership tries to stem the declines in the property sector.,0
 Recession Risk in the US: We have assigned a 4555% range to the risk of recession in 2023.,0
"We believe the fog of uncertainty is too great to have much conviction on the direction of the US economy, and we therefore recommend clients position their portfolios neither for the certainty",0
 49 Outlook Investment Strategy Group of recession nor for the certainty of modest growth in the US.,0
The framework for staying invested is best captured by Exhibit 75.,1
"If the equity market has already largely discounted a recession, history has repeatedly shown that investors are better off staying the course given forward returns have typically been attractive.",0
 Attractive High-Single- Digit Portfolio Returns: We expect high-single-digit returns on a well-diversified moderate-risk portfolio.,0
The returns are driven by equity returns of over 10% in developed markets and 9% in emerging markets.,0
We expect mid-single-digit returns in fixed income assets.,0
" Significant Geopolitical Risks: We face a much longer litany of geopolitical risks this year, including an escalation of the Russia-Ukraine war, high US- China tensions, more ballistic missile testing by North Korea, a growing partnership between Iran and Russia, continued nuclear enrichment in Iran and debt ceiling negotiations in the US.",0
" Vigilance: In the face of fog, we diligently watch for hazards and will remain tactical to take advantage of market opportunities.",0
Exhibit 75: ISG Decision Matrix for Underweighting Equities We believe investors are better off staying the course and even looking for opportunities to overweight stocks.,0
"Imminent Recession Risk Small Large Low High Stay Invested Potential Underweight Stay Invested Potential Overweight Stay Invested Potential Overweight Equity Drawdown Data as of December 31, 2022.",0
Source: Investment Strategy Group.,1
" 50 Goldman Sachs january 2023 2023 Global Economic Outlook: A Difficult Balancing Act SECTION I I around the world, policymakers are attempting to cross a tightrope.",0
"For global central banks, the challenge is to lift interest rates high enough to dampen growth and bring down inflation, but not so high that they because undue economic fallout.",0
"Similarly, governments are seeking to administer enough fiscal stimulus to help consumers cope with high prices but not so much that they stoke even worse inflation in the process.",0
"In both cases, leaning too far in either direction could be harmful.",0
"To be sure, the risk of a misstep is high.",0
Global central banks collectively delivered more than 280 interest rate hikes last year in response to inflation that was both higher and more persistent than expected.,0
43 Such forceful tightening of monetary policy clearly raises the risk of recession.,0
